bag_id,mae,true_prev_class_0,true_prev_class_1,true_prev_class_2,pred_prev_class_0,pred_prev_class_1,pred_prev_class_2
365,0.012339453,0.27,0.53,0.2,0.28850922,0.5286477,0.1828431
366,0.025407642,0.27,0.53,0.2,0.30811146,0.49304968,0.19883882
367,0.013332422,0.27,0.53,0.2,0.28999868,0.52670527,0.18329611
368,0.011846299,0.27,0.53,0.2,0.26637003,0.5477694,0.18586054
369,0.0219903,0.27,0.53,0.2,0.3029855,0.5085821,0.18843244
370,0.016657084,0.27,0.53,0.2,0.29498565,0.51597434,0.18904002
371,0.015796527,0.27,0.53,0.2,0.2936948,0.5179629,0.1883423
372,0.023887306,0.27,0.53,0.2,0.305831,0.5017852,0.19238381
373,0.019493243,0.27,0.53,0.2,0.2992399,0.5202086,0.18055154
374,0.013174102,0.27,0.53,0.2,0.2897612,0.51781654,0.1924223
375,0.016288778,0.27,0.53,0.2,0.29443318,0.52384377,0.18172304
376,0.008445655,0.27,0.53,0.2,0.2826685,0.52601403,0.19131747
377,0.022081172,0.27,0.53,0.2,0.23687828,0.5343764,0.22874537
378,0.010467296,0.27,0.53,0.2,0.27536815,0.51429904,0.21033281
379,0.04222259,0.27,0.53,0.2,0.23864113,0.49802497,0.2633339
380,0.0073717632,0.27,0.53,0.2,0.27153188,0.5189423,0.20952575
381,0.018357357,0.27,0.53,0.2,0.29753605,0.5181634,0.18430056
382,0.025246779,0.27,0.53,0.2,0.30787018,0.5101326,0.1819972
383,0.014519756,0.27,0.53,0.2,0.29008812,0.53169155,0.17822042
384,0.022813672,0.27,0.53,0.2,0.29139218,0.49577945,0.21282834
385,0.010607943,0.27,0.53,0.2,0.25408813,0.53393346,0.21197847
386,0.014128447,0.27,0.53,0.2,0.2771407,0.54405195,0.17880733
387,0.013603389,0.27,0.53,0.2,0.28945413,0.53095096,0.17959495
388,0.016925007,0.27,0.53,0.2,0.29538754,0.51728857,0.18732391
389,0.019323215,0.27,0.53,0.2,0.29898486,0.50672805,0.19428712
390,0.02561679,0.27,0.53,0.2,0.28338844,0.4915748,0.22503677
391,0.026281208,0.27,0.53,0.2,0.3094218,0.51137066,0.17920749
392,0.018896708,0.27,0.53,0.2,0.29834506,0.506844,0.19481091
393,0.004644975,0.27,0.53,0.2,0.27032927,0.52303255,0.20663825
394,0.016254002,0.27,0.53,0.2,0.29139817,0.505619,0.20298287
395,0.044409234,0.27,0.53,0.2,0.3029964,0.46338615,0.2336175
396,0.012345135,0.27,0.53,0.2,0.2514823,0.5342847,0.21423297
397,0.021670094,0.27,0.53,0.2,0.30250514,0.52009004,0.17740478
398,0.024980122,0.27,0.53,0.2,0.3074702,0.49940336,0.19312644
399,0.008806775,0.27,0.53,0.2,0.28316063,0.51678985,0.2000496
400,0.026278174,0.27,0.53,0.2,0.3094173,0.5017122,0.18887055
401,0.008723915,0.27,0.53,0.2,0.276026,0.51691407,0.20705985
402,0.015601099,0.27,0.53,0.2,0.2895611,0.53384054,0.17659836
403,0.024409419,0.27,0.53,0.2,0.30661413,0.5202979,0.17308795
404,0.008329446,0.27,0.53,0.2,0.2824942,0.5271048,0.19040102
405,0.0122737335,0.27,0.53,0.2,0.28228506,0.5115894,0.20612559
406,0.0044788322,0.27,0.53,0.2,0.26563257,0.52764916,0.20671825
407,0.0345809,0.27,0.53,0.2,0.3218714,0.5011729,0.17695576
408,0.02521951,0.27,0.53,0.2,0.3078293,0.50020707,0.19196366
409,0.011978139,0.27,0.53,0.2,0.28548297,0.53248423,0.18203281
410,0.013953854,0.27,0.53,0.2,0.29093078,0.52978367,0.17928551
411,0.016310379,0.27,0.53,0.2,0.29446554,0.5151309,0.19040349
412,0.015600473,0.27,0.53,0.2,0.2934007,0.5226423,0.18395694
413,0.020420427,0.27,0.53,0.2,0.30063066,0.5202603,0.17910907
414,0.018763775,0.27,0.53,0.2,0.29814568,0.5082925,0.19356182
415,0.0145151215,0.27,0.53,0.2,0.2516788,0.52654856,0.22177275
416,0.012334968,0.27,0.53,0.2,0.28850245,0.52001315,0.19148436
417,0.009364347,0.27,0.53,0.2,0.28404656,0.5272537,0.1886998
418,0.01682437,0.27,0.53,0.2,0.29523656,0.525954,0.1788094
419,0.01994347,0.27,0.53,0.2,0.2999152,0.52856946,0.17151529
420,0.01939548,0.27,0.53,0.2,0.29909325,0.5208892,0.18001755
421,0.021192014,0.27,0.53,0.2,0.301788,0.51880056,0.17941137
422,0.014498244,0.27,0.53,0.2,0.2811581,0.5082526,0.2105893
423,0.024680153,0.27,0.53,0.2,0.30702025,0.4982488,0.19473097
424,0.020675609,0.27,0.53,0.2,0.3010134,0.5235763,0.17541023
425,0.02003325,0.27,0.53,0.2,0.30004987,0.5084598,0.19149028
426,0.033233568,0.27,0.53,0.2,0.3198504,0.48349538,0.19665426
427,0.03302562,0.27,0.53,0.2,0.31338108,0.48046157,0.20615739
428,0.0139874965,0.27,0.53,0.2,0.2908648,0.5090187,0.20011646
429,0.024357876,0.27,0.53,0.2,0.30653685,0.5232645,0.17019866
430,0.02382181,0.27,0.53,0.2,0.30573276,0.5179427,0.17632456
431,0.016028643,0.27,0.53,0.2,0.29404297,0.5074203,0.19853671
432,0.02332219,0.27,0.53,0.2,0.3049833,0.5123561,0.18266058
433,0.01599212,0.27,0.53,0.2,0.29398817,0.51345724,0.19255453
434,0.020682624,0.27,0.53,0.2,0.30102396,0.52737075,0.1716053
435,0.0047638067,0.27,0.53,0.2,0.27559406,0.53155166,0.19285432
436,0.016705817,0.27,0.53,0.2,0.29505873,0.51682246,0.18811879
437,0.013109739,0.27,0.53,0.2,0.2896646,0.52294934,0.187386
438,0.017173802,0.27,0.53,0.2,0.29576072,0.52321434,0.18102494
439,0.024553454,0.27,0.53,0.2,0.3055257,0.49316978,0.2013045
440,0.010577072,0.27,0.53,0.2,0.2858656,0.52040386,0.19373049
441,0.010708521,0.27,0.53,0.2,0.25393727,0.5453085,0.20075433
442,0.023620546,0.27,0.53,0.2,0.3054308,0.52246886,0.17210026
443,0.0076102167,0.27,0.53,0.2,0.26826528,0.5203194,0.21141535
444,0.014981379,0.27,0.53,0.2,0.2924721,0.50965875,0.19786917
445,0.019690534,0.27,0.53,0.2,0.28944984,0.5400859,0.17046417
446,0.017922455,0.27,0.53,0.2,0.29688367,0.5106073,0.19250897
447,0.010490174,0.27,0.53,0.2,0.28573525,0.52719826,0.18706644
448,0.018160373,0.27,0.53,0.2,0.25422743,0.55724055,0.18853204
449,0.02591981,0.27,0.53,0.2,0.30887976,0.5023444,0.18877587
450,0.016444808,0.27,0.53,0.2,0.29166687,0.53300035,0.17533281
451,0.024583444,0.27,0.53,0.2,0.3068752,0.50837123,0.1847536
452,0.019140318,0.27,0.53,0.2,0.2987105,0.5138113,0.18747821
453,0.020549187,0.27,0.53,0.2,0.3008238,0.5139354,0.18524082
454,0.020918965,0.27,0.53,0.2,0.29160675,0.49862152,0.20977171
455,0.008148402,0.27,0.53,0.2,0.26748875,0.52028865,0.21222262
456,0.016459694,0.27,0.53,0.2,0.26790246,0.5546895,0.17740802
457,0.013297652,0.27,0.53,0.2,0.28994653,0.52037996,0.18967357
458,0.021869903,0.27,0.53,0.2,0.30280486,0.51935065,0.17784446
459,0.04481591,0.27,0.53,0.2,0.20277616,0.59707874,0.20014511
460,0.0030725796,0.27,0.53,0.2,0.27050516,0.5253911,0.20410372
461,0.016712278,0.27,0.53,0.2,0.29506847,0.5247436,0.18018799
462,0.0068513453,0.27,0.53,0.2,0.27904066,0.5312363,0.18972294
463,0.00927038,0.27,0.53,0.2,0.2839056,0.51840496,0.19768946
464,0.024532989,0.27,0.53,0.2,0.29711923,0.49320045,0.20968023
465,0.015722672,0.27,0.53,0.2,0.29116496,0.532419,0.176416
466,0.020201132,0.27,0.53,0.2,0.3003017,0.5234976,0.17620069
467,0.027810762,0.27,0.53,0.2,0.31171617,0.50688624,0.1813976
468,0.018298,0.27,0.53,0.2,0.297447,0.5265153,0.17603765
469,0.012940387,0.27,0.53,0.2,0.28941062,0.5232966,0.18729283
470,0.0299859,0.27,0.53,0.2,0.22502114,0.5399911,0.23498772
471,0.026035488,0.27,0.53,0.2,0.30905327,0.5067774,0.18416937
472,0.018415853,0.27,0.53,0.2,0.2976238,0.5210926,0.18128362
473,0.02261115,0.27,0.53,0.2,0.30391672,0.5157905,0.18029271
474,0.017722553,0.27,0.53,0.2,0.29658383,0.50616413,0.197252
475,0.0044585713,0.27,0.53,0.2,0.2766879,0.5273784,0.19593376
476,0.017038187,0.27,0.53,0.2,0.2955573,0.5109328,0.19350989
477,0.015599762,0.27,0.53,0.2,0.29339966,0.51860034,0.188
478,0.020423308,0.27,0.53,0.2,0.30063498,0.51463836,0.18472666
479,0.015066296,0.27,0.53,0.2,0.29259947,0.5093263,0.19807427
480,0.027930817,0.27,0.53,0.2,0.31189623,0.5089785,0.17912526
481,0.017363494,0.27,0.53,0.2,0.29604527,0.5278566,0.17609817
482,0.014544343,0.27,0.53,0.2,0.29181656,0.5188439,0.18933961
483,0.010154878,0.27,0.53,0.2,0.26184252,0.5452323,0.19292518
484,0.020201525,0.27,0.53,0.2,0.2991524,0.4996977,0.2011499
485,0.021611959,0.27,0.53,0.2,0.30241796,0.52214044,0.17544161
486,0.07974785,0.27,0.53,0.2,0.3896218,0.44146335,0.16891485
487,0.01834703,0.27,0.53,0.2,0.24894838,0.523531,0.22752051
488,0.012378584,0.27,0.53,0.2,0.2557159,0.5257162,0.21856786
489,0.016508004,0.27,0.53,0.2,0.294097,0.505238,0.20066504
490,0.017927215,0.27,0.53,0.2,0.2968908,0.5224922,0.18061695
491,0.017120013,0.27,0.53,0.2,0.29568002,0.52642775,0.1778922
492,0.022815779,0.27,0.53,0.2,0.30422366,0.50580084,0.18997544
493,0.0050144442,0.27,0.53,0.2,0.27470484,0.5224783,0.20281681
494,0.011182536,0.27,0.53,0.2,0.28677386,0.518556,0.19467022
495,0.02219517,0.27,0.53,0.2,0.30329278,0.50343746,0.19326977
496,0.0040866486,0.27,0.53,0.2,0.27613,0.52597505,0.19789496
497,0.01689226,0.27,0.53,0.2,0.28904578,0.5362926,0.17466164
498,0.017578,0.27,0.53,0.2,0.29067045,0.50363296,0.20569655
499,0.022868773,0.27,0.53,0.2,0.30430314,0.51776904,0.17792775
500,0.015863592,0.27,0.53,0.2,0.2937954,0.5168017,0.18940288
501,0.0326243,0.27,0.53,0.2,0.31893644,0.5065917,0.17447183
502,0.017661333,0.27,0.53,0.2,0.29649198,0.5218394,0.18166856
503,0.07248401,0.27,0.53,0.2,0.32167038,0.42127398,0.25705567
504,0.01223512,0.27,0.53,0.2,0.28835273,0.51943004,0.19221729
505,0.021564504,0.27,0.53,0.2,0.29499435,0.5373524,0.16765325
506,0.015715485,0.27,0.53,0.2,0.29357326,0.52002656,0.1864002
507,0.023202842,0.27,0.53,0.2,0.30480427,0.51705706,0.17813864
508,0.01581111,0.27,0.53,0.2,0.2937167,0.5077403,0.19854301
509,0.007881105,0.27,0.53,0.2,0.2806849,0.53113675,0.18817835
510,0.010806506,0.27,0.53,0.2,0.28620976,0.517727,0.19606319
511,0.03248934,0.27,0.53,0.2,0.26030898,0.490957,0.24873401
512,0.017423267,0.27,0.53,0.2,0.29613492,0.5169426,0.18692246
513,0.0147906495,0.27,0.53,0.2,0.29218602,0.52115905,0.18665498
514,0.015261993,0.27,0.53,0.2,0.29289296,0.5231667,0.18394023
515,0.008205186,0.27,0.53,0.2,0.28079686,0.5315109,0.18769221
516,0.02468432,0.27,0.53,0.2,0.30702654,0.5222807,0.17069285
517,0.017531415,0.27,0.53,0.2,0.29629713,0.51532114,0.18838172
518,0.0073791943,0.27,0.53,0.2,0.2810688,0.52245003,0.19648115
519,0.021526203,0.27,0.53,0.2,0.30228928,0.52065647,0.17705417
520,0.01307257,0.27,0.53,0.2,0.27565774,0.5103911,0.21395113
521,0.023924598,0.27,0.53,0.2,0.3058869,0.5161229,0.17799018
522,0.019137854,0.27,0.53,0.2,0.28639883,0.542308,0.17129326
523,0.01983188,0.27,0.53,0.2,0.29974782,0.5084231,0.19182906
524,0.026525835,0.27,0.53,0.2,0.30978876,0.50209105,0.18812017
525,0.008415361,0.27,0.53,0.2,0.2798527,0.53277034,0.18737696
526,0.008143167,0.27,0.53,0.2,0.2822148,0.52052844,0.19725682
527,0.02359189,0.27,0.53,0.2,0.30538785,0.5131685,0.18144363
528,0.002750228,0.27,0.53,0.2,0.2720275,0.5258746,0.20209785
529,0.042336717,0.27,0.53,0.2,0.31664675,0.4664949,0.21685833
530,0.013533195,0.27,0.53,0.2,0.2521219,0.5275783,0.2202998
531,0.019443547,0.27,0.53,0.2,0.29916537,0.5182482,0.18258649
532,0.020033723,0.27,0.53,0.2,0.30005056,0.5154762,0.18447313
533,0.019675905,0.27,0.53,0.2,0.27404338,0.55547047,0.17048615
534,0.006499862,0.27,0.53,0.2,0.27798322,0.5317666,0.19025025
535,0.018877203,0.27,0.53,0.2,0.29831585,0.5050213,0.19666293
536,0.019314438,0.27,0.53,0.2,0.2989717,0.52707106,0.1739573
537,0.006689787,0.27,0.53,0.2,0.28003472,0.52617276,0.19379257
538,0.010758509,0.27,0.53,0.2,0.2861378,0.52861583,0.1852464
539,0.021640966,0.27,0.53,0.2,0.30246148,0.5195238,0.17801474
540,0.018544227,0.27,0.53,0.2,0.29781637,0.50676733,0.19541632
541,0.00934498,0.27,0.53,0.2,0.28401747,0.5211866,0.1947959
542,0.019748673,0.27,0.53,0.2,0.29117724,0.5384458,0.17037702
543,0.007691582,0.27,0.53,0.2,0.28153738,0.5239482,0.19451441
544,0.022563482,0.27,0.53,0.2,0.29782292,0.5360223,0.1661548
545,0.011964957,0.27,0.53,0.2,0.26452598,0.51752657,0.21794744
546,0.02755859,0.27,0.53,0.2,0.2909853,0.4886621,0.22035262
547,0.013112758,0.27,0.53,0.2,0.26005283,0.52027804,0.21966916
548,0.024765244,0.27,0.53,0.2,0.3071479,0.50778335,0.18506877
549,0.016072055,0.27,0.53,0.2,0.2941081,0.5206615,0.18523042
550,0.021343157,0.27,0.53,0.2,0.30201474,0.52193624,0.176049
551,0.019913316,0.27,0.53,0.2,0.24013002,0.5542447,0.20562524
552,0.014270847,0.27,0.53,0.2,0.29140627,0.5162275,0.19236621
553,0.014055719,0.27,0.53,0.2,0.29108357,0.52892005,0.17999633
554,0.009464269,0.27,0.53,0.2,0.27620935,0.53798705,0.18580362
555,0.008748119,0.27,0.53,0.2,0.2831222,0.52891904,0.18795878
556,0.019556677,0.27,0.53,0.2,0.29903874,0.53029627,0.170665
557,0.021199668,0.27,0.53,0.2,0.30179954,0.5045298,0.19367072
558,0.009270489,0.27,0.53,0.2,0.28390574,0.5211535,0.19494073
559,0.021149352,0.27,0.53,0.2,0.30172408,0.5232251,0.17505085
560,0.02560632,0.27,0.53,0.2,0.30840948,0.51228845,0.17930204
561,0.009110525,0.27,0.53,0.2,0.28366578,0.51682067,0.1995135
562,0.007647142,0.27,0.53,0.2,0.25852928,0.5305296,0.21094105
563,0.0005717327,0.27,0.53,0.2,0.2704492,0.5291424,0.20040843
564,0.004020681,0.27,0.53,0.2,0.2754863,0.5305447,0.19396897
565,0.013902187,0.27,0.53,0.2,0.28932846,0.53152484,0.17914675
566,0.017231256,0.27,0.53,0.2,0.2958469,0.51214767,0.19200544
567,0.0026710827,0.27,0.53,0.2,0.27196202,0.52599335,0.20204462
568,0.009676318,0.27,0.53,0.2,0.25548556,0.54062915,0.20388533
569,0.035130512,0.27,0.53,0.2,0.21730424,0.564226,0.21846977
570,0.01343668,0.27,0.53,0.2,0.29015505,0.5141633,0.19568166
571,0.013736978,0.27,0.53,0.2,0.2716919,0.54891354,0.17939451
572,0.021651208,0.27,0.53,0.2,0.30247682,0.5182012,0.17932199
573,0.019017478,0.27,0.53,0.2,0.29852626,0.5231996,0.17827417
574,0.023028642,0.27,0.53,0.2,0.304543,0.51510495,0.18035208
575,0.033466678,0.27,0.53,0.2,0.22251202,0.52728796,0.25020003
576,0.013133998,0.27,0.53,0.2,0.2820209,0.5376801,0.18029901
577,0.016824534,0.27,0.53,0.2,0.2528853,0.55523676,0.19187789
578,0.014962654,0.27,0.53,0.2,0.29244402,0.5091431,0.19841291
579,0.0143013345,0.27,0.53,0.2,0.29095757,0.50854796,0.20049444
580,0.0173135,0.27,0.53,0.2,0.29597032,0.51416785,0.18986194
581,0.0061804107,0.27,0.53,0.2,0.26650956,0.5242198,0.20927063
582,0.020412585,0.27,0.53,0.2,0.3006189,0.52672243,0.17265867
583,0.01952298,0.27,0.53,0.2,0.29928452,0.5216805,0.17903507
584,0.017867625,0.27,0.53,0.2,0.29680145,0.52277553,0.180423
585,0.020059079,0.27,0.53,0.2,0.3000886,0.51215196,0.18775938
586,0.02045604,0.27,0.53,0.2,0.3006841,0.52014875,0.17916718
587,0.012051751,0.27,0.53,0.2,0.28776792,0.5303097,0.18192236
588,0.010464872,0.27,0.53,0.2,0.28532374,0.5303736,0.18430272
589,0.022158032,0.27,0.53,0.2,0.30323708,0.49868757,0.19807538
590,0.01842404,0.27,0.53,0.2,0.2976361,0.52238256,0.17998138
591,0.021469817,0.27,0.53,0.2,0.30220473,0.520925,0.17687026
592,0.014211059,0.27,0.53,0.2,0.27460232,0.54671425,0.17868342
593,0.022651404,0.27,0.53,0.2,0.3039771,0.50041366,0.1956092
594,0.01918068,0.27,0.53,0.2,0.28345498,0.501229,0.21531609
595,0.00547567,0.27,0.53,0.2,0.27197042,0.5217865,0.20624314
596,0.022539109,0.27,0.53,0.2,0.3038025,0.5300061,0.1661913
597,0.011986678,0.27,0.53,0.2,0.26279524,0.54798,0.18922478
598,0.01634557,0.27,0.53,0.2,0.2945184,0.5128753,0.19260634
599,0.016792476,0.27,0.53,0.2,0.29518872,0.5100827,0.19472854
600,0.004658371,0.27,0.53,0.2,0.2753535,0.52301246,0.20163412
601,0.012288834,0.27,0.53,0.2,0.28843328,0.52367955,0.18788719
602,0.010742147,0.27,0.53,0.2,0.28611323,0.52840555,0.1854812
603,0.023112863,0.27,0.53,0.2,0.3046693,0.507703,0.18762766
604,0.023401653,0.27,0.53,0.2,0.30510247,0.50559574,0.18930173
605,0.016747857,0.27,0.53,0.2,0.2941299,0.50487816,0.20099187
606,0.012172679,0.27,0.53,0.2,0.28825906,0.5181853,0.19355567
607,0.012375131,0.27,0.53,0.2,0.2885627,0.5256103,0.18582693
608,0.0145736085,0.27,0.53,0.2,0.28121188,0.50813955,0.21064854
609,0.004444515,0.27,0.53,0.2,0.26333323,0.5364014,0.20026535
610,0.026049733,0.27,0.53,0.2,0.3090746,0.49980536,0.19112001
611,0.012905483,0.27,0.53,0.2,0.28935826,0.52024394,0.19039783
612,0.009092276,0.27,0.53,0.2,0.26089713,0.5436384,0.19546449
613,0.014725546,0.27,0.53,0.2,0.2479117,0.5439336,0.20815474
614,0.022217968,0.27,0.53,0.2,0.303327,0.5203518,0.17632122
615,0.02208968,0.27,0.53,0.2,0.30313453,0.52916086,0.1677046
616,0.027135035,0.27,0.53,0.2,0.31070256,0.48985642,0.199441
617,0.016868392,0.27,0.53,0.2,0.29530263,0.5134667,0.1912307
618,0.017935395,0.27,0.53,0.2,0.29690316,0.5285379,0.17455901
619,0.0015130738,0.27,0.53,0.2,0.26773044,0.53198093,0.2002887
620,0.012225722,0.27,0.53,0.2,0.2883386,0.51593673,0.19572467
621,0.012689829,0.27,0.53,0.2,0.28903472,0.5226621,0.1883031
622,0.02012088,0.27,0.53,0.2,0.29685926,0.53332204,0.16981868
623,0.021342317,0.27,0.53,0.2,0.30201346,0.52188087,0.1761056
624,0.019058242,0.27,0.53,0.2,0.29858735,0.5180039,0.1834087
625,0.01906615,0.27,0.53,0.2,0.29859927,0.51077443,0.19062635
626,0.017147968,0.27,0.53,0.2,0.29572198,0.51397395,0.19030409
627,0.019127106,0.27,0.53,0.2,0.29869068,0.5166494,0.1846599
628,0.0116535975,0.27,0.53,0.2,0.28748044,0.5178988,0.19462082
629,0.01568982,0.27,0.53,0.2,0.29353476,0.51228637,0.1941789
630,0.018173689,0.27,0.53,0.2,0.29726055,0.51900905,0.1837304
631,0.027609512,0.27,0.53,0.2,0.22858576,0.5605406,0.21087365
632,0.017383615,0.27,0.53,0.2,0.28811547,0.50392455,0.20795996
633,0.0046280026,0.27,0.53,0.2,0.2749052,0.5320368,0.193058
634,0.017672056,0.27,0.53,0.2,0.24349193,0.5414803,0.21502776
635,0.041738655,0.27,0.53,0.2,0.3133783,0.46739203,0.21922973
636,0.016009906,0.27,0.53,0.2,0.29401484,0.5272529,0.17873217
637,0.018798491,0.27,0.53,0.2,0.29819778,0.51982576,0.18197651
638,0.023167169,0.27,0.53,0.2,0.30475077,0.51590204,0.17934719
639,0.020082662,0.27,0.53,0.2,0.300124,0.5134363,0.18643965
640,0.019257719,0.27,0.53,0.2,0.29888657,0.50541073,0.19570264
641,0.0037288766,0.27,0.53,0.2,0.27265388,0.53293943,0.1944067
642,0.0051428922,0.27,0.53,0.2,0.27416888,0.53354543,0.19228566
643,0.019342368,0.27,0.53,0.2,0.29595527,0.50098646,0.20305833
644,0.024223343,0.27,0.53,0.2,0.306335,0.51091814,0.1827468
645,0.020593569,0.27,0.53,0.2,0.2951247,0.4991096,0.20576563
646,0.026091268,0.27,0.53,0.2,0.30913693,0.5048559,0.18600722
647,0.026425242,0.27,0.53,0.2,0.30963787,0.49290732,0.1974548
648,0.03314541,0.27,0.53,0.2,0.25589547,0.4943864,0.24971811
649,0.018294593,0.27,0.53,0.2,0.29744193,0.51549715,0.18706097
650,0.022760814,0.27,0.53,0.2,0.26155728,0.5043015,0.23414123
651,0.008520554,0.27,0.53,0.2,0.26581186,0.5427808,0.19140734
652,0.017844742,0.27,0.53,0.2,0.2868481,0.539919,0.17323291
653,0.025336077,0.27,0.53,0.2,0.30800408,0.49733764,0.19465818
654,0.012498642,0.27,0.53,0.2,0.28874794,0.5180037,0.19324827
655,0.05111587,0.27,0.53,0.2,0.19332623,0.60027564,0.20639817
656,0.01869069,0.27,0.53,0.2,0.29803604,0.51673895,0.18522498
657,0.024290035,0.27,0.53,0.2,0.30643508,0.5106708,0.18289416
658,0.0062539973,0.27,0.53,0.2,0.2761331,0.520619,0.20324792
659,0.008544986,0.27,0.53,0.2,0.2728103,0.5400071,0.18718249
660,0.012922302,0.27,0.53,0.2,0.2893835,0.51552063,0.19509593
661,0.0016907355,0.27,0.53,0.2,0.27064213,0.52746385,0.20189397
662,0.010646005,0.27,0.53,0.2,0.27940285,0.51403093,0.20656614
663,0.012034148,0.27,0.53,0.2,0.2844771,0.5335741,0.1819488
664,0.02273568,0.27,0.53,0.2,0.30410352,0.51450974,0.18138671
665,0.011663874,0.27,0.53,0.2,0.27157664,0.5459192,0.18250422
666,0.021759847,0.27,0.53,0.2,0.3026398,0.512568,0.18479224
667,0.018633211,0.27,0.53,0.2,0.29794988,0.5096358,0.1924144
668,0.016689077,0.27,0.53,0.2,0.2887786,0.5049663,0.20625499
669,0.019021505,0.27,0.53,0.2,0.2929485,0.53558373,0.17146775
670,0.004136061,0.27,0.53,0.2,0.2743322,0.52379584,0.20187187
671,0.027912105,0.27,0.53,0.2,0.3118682,0.5140984,0.17403343
672,0.015079364,0.27,0.53,0.2,0.29261908,0.51870036,0.18868059
673,0.022651032,0.27,0.53,0.2,0.30379155,0.49602342,0.200185
674,0.02671198,0.27,0.53,0.2,0.310068,0.5056484,0.18428366
675,0.024185976,0.27,0.53,0.2,0.30627897,0.5072073,0.18651374
676,0.013752575,0.27,0.53,0.2,0.28291595,0.5093711,0.20771292
677,0.018121978,0.27,0.53,0.2,0.29718298,0.5115359,0.19128112
678,0.015382837,0.27,0.53,0.2,0.2814554,0.5069257,0.21161886
679,0.016591856,0.27,0.53,0.2,0.29488778,0.51949877,0.18561341
680,0.015477951,0.27,0.53,0.2,0.25936848,0.5532169,0.18741459
681,0.007326921,0.27,0.53,0.2,0.2769117,0.5190096,0.20407869
682,0.025332024,0.27,0.53,0.2,0.30799803,0.5012848,0.19071715
683,0.015057077,0.27,0.53,0.2,0.2870864,0.5074144,0.20549928
684,0.01823751,0.27,0.53,0.2,0.2884211,0.5389352,0.17264377
685,0.022650579,0.27,0.53,0.2,0.30397588,0.52245164,0.17357247
686,0.01979346,0.27,0.53,0.2,0.29969022,0.52886605,0.17144375
687,0.012852837,0.27,0.53,0.2,0.28348136,0.5357979,0.18072076
688,0.02275827,0.27,0.53,0.2,0.25400308,0.51185954,0.23413745
689,0.01764138,0.27,0.53,0.2,0.29646212,0.52355427,0.17998368
690,0.014220198,0.27,0.53,0.2,0.27681848,0.5086697,0.21451183
691,0.009870569,0.27,0.53,0.2,0.28480586,0.51803833,0.19715579
692,0.019504735,0.27,0.53,0.2,0.2992571,0.52204543,0.17869742
693,0.009878367,0.27,0.53,0.2,0.28439352,0.530424,0.18518244
694,0.015863398,0.27,0.53,0.2,0.2937951,0.5155997,0.19060515
695,0.016231567,0.27,0.53,0.2,0.29434738,0.5101959,0.19545673
696,0.021135846,0.27,0.53,0.2,0.23829626,0.5378279,0.22387585
697,0.010840178,0.27,0.53,0.2,0.28101456,0.53524566,0.1837397
698,0.015989104,0.27,0.53,0.2,0.29398373,0.52970004,0.17631634
699,0.019060025,0.27,0.53,0.2,0.29859003,0.51977706,0.18163286
700,0.023786167,0.27,0.53,0.2,0.30567932,0.50974023,0.18458055
701,0.013784776,0.27,0.53,0.2,0.26373002,0.5506771,0.18559282
702,0.022280952,0.27,0.53,0.2,0.3034215,0.50602263,0.19055597
703,0.01513803,0.27,0.53,0.2,0.28891596,0.507293,0.20379116
704,0.025157744,0.27,0.53,0.2,0.30773667,0.5077296,0.1845338
705,0.026880318,0.27,0.53,0.2,0.3103205,0.509171,0.1805085
706,0.006919483,0.27,0.53,0.2,0.26115313,0.5403792,0.19846769
707,0.013952251,0.27,0.53,0.2,0.2909284,0.52768254,0.18138906
708,0.015620336,0.27,0.53,0.2,0.29343054,0.51165855,0.19491094
709,0.0088021755,0.27,0.53,0.2,0.28320324,0.5202471,0.19654958
710,0.014571239,0.27,0.53,0.2,0.28022826,0.5416286,0.17814316
711,0.02112419,0.27,0.53,0.2,0.30012676,0.4983137,0.20155954
712,0.022337293,0.27,0.53,0.2,0.30350596,0.5070411,0.18945295
713,0.01984877,0.27,0.53,0.2,0.2997732,0.50113016,0.19909668
714,0.017565167,0.27,0.53,0.2,0.2963478,0.5244925,0.17915976
715,0.03816281,0.27,0.53,0.2,0.31834823,0.4727558,0.20889603
716,0.019325579,0.27,0.53,0.2,0.2989884,0.5085677,0.19244394
717,0.013252963,0.27,0.53,0.2,0.28705454,0.5101206,0.20282497
718,0.0122502595,0.27,0.53,0.2,0.2883754,0.5178228,0.19380179
719,0.01890687,0.27,0.53,0.2,0.29836035,0.5090261,0.19261359
720,0.01624676,0.27,0.53,0.2,0.24562986,0.54952794,0.20484217
721,0.012767971,0.27,0.53,0.2,0.28392506,0.5352269,0.18084805
722,0.023566177,0.27,0.53,0.2,0.30534926,0.5094628,0.18518792
723,0.016969875,0.27,0.53,0.2,0.29545483,0.5210229,0.18352225
724,0.016599601,0.27,0.53,0.2,0.2948994,0.5178368,0.18726376
725,0.026820585,0.27,0.53,0.2,0.31023088,0.50745654,0.18231255
726,0.02153259,0.27,0.53,0.2,0.30229893,0.5170356,0.18066552
727,0.016951015,0.27,0.53,0.2,0.29542652,0.50792265,0.19665079
728,0.011158456,0.27,0.53,0.2,0.25951105,0.5467377,0.19375129
729,0.021624932,0.27,0.53,0.2,0.30243742,0.5233636,0.174199
730,0.009925281,0.27,0.53,0.2,0.28488794,0.5220188,0.19309327
731,0.0053197243,0.27,0.53,0.2,0.2779796,0.5246113,0.19740911
